cell_surface_area,dendrite_type,rheobase,input_resistance,tau
503.63201684360234,aspiny,50.0,249.30017599999996,26.9092326634796
572.4874047260415,aspiny,180.000001015479,171.74854399999998,10.015082421081
472.1128182403674,aspiny,190.000001842883,214.000448,12.6842358471746
323.6292199247621,aspiny,50.0,341.928832,15.78023149214
602.6281567932281,aspiny,39.9999998401679,323.563648,18.4598522375669
604.7708020254474,aspiny,239.999992102113,173.273024,6.99814492029578
381.0455769820714,aspiny,50.0000006675716,365.97308799999996,17.266740505439998
680.0310268560639,aspiny,170.000000188075,219.982944,15.780161188475
533.038629978437,sparsely spiny,50.0000006675716,695.572672,30.818646049516502
473.00672299278125,aspiny,140.0,183.09056,9.050988372731009
618.5702441120932,aspiny,370.0,161.001792,7.76872792076907
641.6158902525477,aspiny,350.000001203554,185.298496,8.522387327181299
741.4263395631159,aspiny,30.000001907348633,311.605952,74.89873127322109
329.87039849391573,aspiny,400.0,95.58364,6.30957887700408
654.2122170838322,aspiny,800.000010681146,101.57909599999999,5.1883417758307
390.1644247652786,aspiny,289.999996239132,189.726992,7.8565533930524
522.2738223845517,sparsely spiny,69.9999988529321,268.01847999999995,21.2115913546553
275.6455039833068,sparsely spiny,129.99999687846,206.03248,10.1251564955282
305.2261662520349,sparsely spiny,170.000000188075,116.749168,12.3681618799806
730.022687092504,sparsely spiny,69.9999988529321,201.244496,35.4956629121386
460.61464102733936,aspiny,29.9999990127642,955.148736,21.7016970104053
492.0841103551509,aspiny,190.000001842883,171.105632,8.24209731138803
211.79749535354867,sparsely spiny,190.000001842883,189.09743999999998,11.4747283944154
356.1265732555578,sparsely spiny,50.0000006675716,323.717696,13.385322141870198
551.4959100536394,aspiny,90.0000005077395,314.56492799999995,22.0690161542392
641.059294407775,spiny,130.0,342.799552,15.6231131755761
516.5699720210991,aspiny,50.0,367.354432,13.618791323243899
1009.2987681020384,aspiny,69.9999988529321,199.066048,36.7059039673769
398.0744835767923,aspiny,39.9999998401679,547.373568,19.7865926772099
848.6764242189487,sparsely spiny,50.0000006675716,304.529984,30.8408828910329
554.8809750069089,aspiny,570.0,91.15894399999999,6.791947819060121
497.4933637737075,aspiny,260.0,159.7648,7.20526106714666
201.46425475133606,aspiny,119.99999237060547,152.59832,11.772342992560999
411.0077935953915,aspiny,29.9999990127642,394.811456,25.956643709734003
548.702309356341,aspiny,249.999992929517,133.230128,31.3458055123165
269.1164581377121,aspiny,110.000002162547,226.77521600000003,8.51071856992584
360.42085395286153,aspiny,50.0000006675716,327.722144,16.6491575805971
716.3904438341386,sparsely spiny,110.000002162547,154.858288,17.4590548658826
375.3787305588393,aspiny,170.000000188075,249.66201600000002,7.75330557053329
337.83713502982016,aspiny,170.000000188075,238.482688,8.53407808162368
275.5160390757161,sparsely spiny,50.0000006675716,374.916896,16.3989858479039
516.4732934027599,spiny,70.0,157.999552,24.187829656419602
313.7321540253354,aspiny,50.0000006675716,499.87737599999997,8.05834428889918
457.9860140310767,aspiny,79.9999996803358,228.194848,9.75872835597318
573.2510209709346,aspiny,350.000001203554,164.139152,4.934319278620429
563.178615497016,aspiny,130.0,220.36152,12.185558878206999
506.579812814533,sparsely spiny,239.999992102113,214.11696,7.56265273836623
427.7620625373266,aspiny,259.999993756921,193.78948799999998,12.877470225083
394.43331938332204,sparsely spiny,29.9999990127642,302.624416,44.14014536280911
496.0711647794274,aspiny,129.99999687846,218.541648,8.885173451821249
790.3146825127118,aspiny,249.999992929517,176.015024,10.7629784016995
748.7415702269086,aspiny,110.0,206.196992,12.7284228905601
138.31137815989686,aspiny,50.0,332.40153599999996,15.282563840253001
495.21882254383826,aspiny,270.0,191.82192,6.19456609911769
390.6547262192205,sparsely spiny,29.999998092651367,279.408608,36.018970300922
436.02780505492115,aspiny,50.0,211.252736,18.1549428351819
506.2447653509478,aspiny,190.000001842883,160.168064,12.641511169059
554.9143769226567,aspiny,370.000002858362,195.230848,7.08477127901558
419.7642311456555,aspiny,79.9999996803358,274.80464,15.739262225188902
805.8570190053442,spiny,230.0,165.120592,16.9624803277498
476.0182920379428,aspiny,110.000002162547,187.36696,3.9441883933766
722.6281650177452,aspiny,320.0,141.18545600000002,6.589572170262031
1358.91727770668,aspiny,50.0000006675716,228.71707200000003,25.6478014808218
592.0582180447427,aspiny,29.999998092651367,629.2084480000001,9.42686089551393
441.2843249200751,aspiny,29.9999990127642,198.328256,13.040720699467402
175.9425999344029,aspiny,29.9999990127642,518.903616,17.313369464512597
497.4933637737075,aspiny,59.999996185302734,416.23232,10.9095678600386
612.1859760506651,spiny,249.999992929517,87.721232,15.711740509474499
516.9084184366081,aspiny,170.000000188075,172.855808,11.7883483306347
292.5408354619364,sparsely spiny,50.0,254.424752,21.5677393544598
745.2149394538014,aspiny,39.9999998401679,526.248736,20.8419247741842
609.8901437447277,aspiny,230.0,156.860064,7.1866761920389495
549.0178965383928,aspiny,209.99998474121094,124.346704,6.050367079217
333.0327476501678,aspiny,70.0,192.72752,24.506166557136996
543.747912058453,aspiny,209.99998474121094,117.1574,11.5881878612502
373.81442551644915,aspiny,70.0,313.030656,13.0879894654532
994.1299946219331,aspiny,360.0,93.91991999999999,4.58785999199716
250.79538683855432,aspiny,59.9999980255284,359.028768,13.4796687810596
682.6774375286925,aspiny,59.9999980255284,269.312448,23.384743922381602
852.5638339844297,aspiny,170.000000188075,182.678192,10.9637883493173
554.7473773970142,aspiny,249.999992929517,202.788272,9.11653920397763
484.0178720400849,spiny,259.999993756921,102.1934,12.5531594425799
291.45048666956615,sparsely spiny,90.0000005077395,301.250784,12.583885868694999
256.5996763067527,aspiny,40.0,302.033856,20.2264349204458
295.9826415997685,aspiny,180.000001015479,239.47238399999998,12.3610587870532
556.753030465645,aspiny,160.0,160.45027199999998,9.18893679431361
504.6508217694813,aspiny,119.99999237060547,189.849888,19.8981590320805
403.7670201854534,aspiny,350.000001203554,159.622624,8.20117211122899
531.9424909794787,aspiny,180.000001015479,224.223888,12.251480036191099
1041.9480793898424,aspiny,629.999996615282,119.665632,6.52352915938128
245.60163109373454,spiny,230.0,138.9192,16.2883755047268
472.8525411651654,aspiny,90.0000005077395,270.53747200000004,14.1426703487065
614.7849296990049,sparsely spiny,90.0000005077395,236.687488,16.4595345270103
411.15154030884906,sparsely spiny,50.0,427.492704,28.2645841898491
396.50588573653647,aspiny,159.999999360672,205.226976,7.1407747828677905
290.10852684192395,aspiny,90.0000005077395,214.127104,8.901102723614391
597.8514437032612,aspiny,190.0,225.53072000000003,8.35216434772448
393.96879582807617,aspiny,350.000001203554,125.00336000000001,9.33769769319774
512.8222654880033,aspiny,50.0,352.433632,16.5441979073653
664.278762984797,aspiny,350.0,112.281272,6.8523108291805
681.6589790576514,aspiny,329.999999548747,146.91056,4.6903024659259405
592.1962349958551,aspiny,90.0,189.404256,17.6657099422434
333.0327476501678,aspiny,370.0,153.565792,7.55196410142641
443.9542719022097,aspiny,70.0,258.0088,36.3739686150601
340.4745905297579,sparsely spiny,90.0,173.9668,24.975322755132105
603.48127525353,aspiny,150.0,191.230304,22.1338128795536
449.49868279424516,sparsely spiny,70.0,235.61712000000003,23.790068991736103
454.6389990427177,aspiny,30.000001907348633,342.28384,20.1737493108825
277.3667368566196,aspiny,200.000002670286,193.89633600000002,5.98746427347818
